ID	Prolif_1	Prolif_2	Prolif_3	Senes_1	Senes_2	Senes_3	Senes_MtD_1	Senes_MtD_2	Senes_MtD_3
ENSG00000182308	3.87	2.64	4.64	22.82	29.77	26.72	34.67	24.69	29.66
ENSG00000162645	613.24	530.23	479.41	372.36	360.48	439.86	16.37	11.22	10.17
ENSG00000162643	105.86	83.53	71.97	340.21	284.98	330.92	128.1	116.72	100.83
ENSG00000162642	500.92	510.88	558.34	1092.19	1204.8	1032.84	1216.44	1282.39	1268.42
ENSG00000162641	5.16	6.16	6.96	14.52	13.82	15.42	16.37	23.19	18.64
ENSG00000160752	5028.53	4904.81	4455.14	2011.17	2308.58	1937.21	537.43	567.87	537.19
ENSG00000188765	16.78	12.31	11.61	2.07	9.57	6.17	4.82	6.73	5.08
ENSG00000280828	3.87	9.67	6.96	14.52	7.44	16.44	7.71	4.49	6.78
ENSG00000188760	74.88	61.55	76.61	404.52	612.5	398.75	94.39	134.67	124.55
ENSG00000188761	2.58	1.76	3.48	5.19	7.44	5.14	4.82	2.24	0
ENSG00000166546	1.29	2.64	1.16	2.07	5.32	4.11	0.96	2.24	0
ENSG00000188763	74.88	95.85	75.45	67.42	71.25	56.52	49.12	68.08	48.3
ENSG00000091262	45.19	35.17	52.24	158.69	267.97	156.21	22.15	24.69	24.57
ENSG00000260530	0	0	0	1.04	4.25	3.08	0	0.75	0
ENSG00000251066	10.33	14.07	15.09	4.15	4.25	1.03	9.63	10.47	11.02
ENSG00000115368	1850.03	1760.39	1749.32	1453.14	1358.99	1524.08	2000.43	2158.51	2104.72
ENSG00000260536	0	0	0	1.04	0	4.11	0.96	0.75	1.69
ENSG00000115364	1906.84	1878.21	1870.05	1111.9	1036.79	1189.05	1491.9	1449.23	1353.15
ENSG00000115365	2615.61	2449.77	2695.37	1791.28	1398.33	2014.29	1590.14	1348.97	1361.63
ENSG00000181577	5.16	4.4	1.16	0	0	1.03	0	0	0.85
ENSG00000115361	0	0.88	0	1.04	0	1.03	1.93	0.75	2.54
ENSG00000168495	1625.4	1622.33	1527.61	1558.94	1282.43	1535.38	1330.09	1327.28	1270.12
ENSG00000168496	1879.73	2145.53	2011.66	487.49	596.55	569.35	474.83	548.42	602.44
ENSG00000168497	1586.67	1481.64	1459.12	1381.58	1327.09	1557.99	464.23	461.63	446.53
ENSG00000168490	23.24	18.47	23.22	23.86	26.58	22.61	5.78	5.99	6.78
ENSG00000168491	3.87	7.91	10.45	17.63	14.89	17.47	6.74	2.24	6.78
ENSG00000126259	1.29	0	1.16	6.22	10.63	4.11	0	3.74	0
ENSG00000162391	5.16	11.43	3.48	7.26	3.19	8.22	0.96	3.74	2.54
ENSG00000162390	167.83	187.29	164.83	82.98	76.56	67.83	28.89	29.93	22.88
ENSG00000114948	881.77	910.97	899.62	3105.44	3143.33	3698.69	483.49	453.4	544.82
ENSG00000162396	179.45	200.48	188.05	140.02	130.79	170.6	186.85	193.78	223.69
ENSG00000263004	7.75	7.03	2.32	19.71	29.77	16.44	17.34	17.96	22.88
ENSG00000263002	356.32	374.59	342.44	428.37	347.72	440.88	363.1	314.99	314.35
ENSG00000263001	1238.09	1057.81	1171.25	901.34	442.36	939.32	1109.53	756.41	893.06
ENSG00000114942	7978.51	8365.79	7790.12	7416.12	9167.32	7201.09	4414.05	5348.01	4686.47
ENSG00000260269	0	2.64	0	4.15	2.13	6.17	0.96	0.75	0.85
ENSG00000108515	117.48	140.69	156.71	309.09	359.42	250.76	214.78	246.9	312.66
ENSG00000151914	12435.12	10810.28	13900.56	14414.24	10335.97	16409.28	17053.29	12187.9	13764.54
ENSG00000151917	662.29	619.04	650.05	337.1	348.79	367.92	250.42	241.66	232.16
ENSG00000260261	9.04	18.47	32.5	107.87	95.7	79.13	36.6	27.68	32.2
ENSG00000260266	3.87	2.64	1.16	3.11	4.25	3.08	3.85	5.24	0.85
ENSG00000260267	131.68	130.14	132.33	107.87	54.23	104.83	65.49	48.63	58.46
ENSG00000115091	23916.17	21876.44	22271.08	15389.23	13989.71	15817.33	14352.65	14647.93	14106.85
ENSG00000148824	69.72	61.55	104.47	90.24	137.17	76.05	59.71	71.08	65.24
ENSG00000139618	469.93	458.12	537.45	87.13	51.04	105.85	130.99	99.51	130.49
ENSG00000180198	1857.78	2205.32	1995.41	821.48	729.47	751.25	1809.73	1837.54	1829.34
ENSG00000011590	3.87	6.16	2.32	18.67	18.08	17.47	5.78	7.48	5.08
ENSG00000177542	1425.29	1639.92	1622.8	1679.26	1901.31	1485.03	1508.27	1682.66	1636.15
ENSG00000185652	518.99	515.28	494.5	610.92	747.55	688.56	927.5	946.45	922.72
ENSG00000185651	3625.19	3927.89	3742.41	2698.85	3098.66	2827.2	4529.63	5134.78	4813.56
ENSG00000185650	6093.62	5796.44	6008.29	9442.85	7699.87	9203.05	8646.07	7487.07	7621.55
ENSG00000185658	1145.14	934.71	1137.58	1487.37	1156.95	1608.35	2000.43	1614.58	1724.27
ENSG00000153214	2935.78	2705.65	2818.42	2767.3	2716.91	3029.66	4162.67	3740.91	4136.56
ENSG00000154240	358.9	356.12	328.51	490.6	410.46	458.35	653.01	617.25	679.54
ENSG00000101337	3465.1	3668.5	3510.25	5038.81	5138.21	5688.32	6023.45	5585.93	5512.59
ENSG00000101333	1502.75	1368.21	1500.91	2807.75	1991.69	2630.91	7868.82	6621.42	7218.23
ENSG00000266989	0	2.64	6.96	5.19	10.63	6.17	3.85	11.22	5.93
ENSG00000272533	0	3.52	1.16	9.33	2.13	3.08	2.89	1.5	3.39
ENSG00000180228	1198.07	1286.44	1237.41	944.91	1036.79	872.52	1280.01	1368.43	1347.22
ENSG00000164941	1578.92	1683.01	1592.62	1083.89	854.95	1012.28	1135.54	1143.22	1107.43
ENSG00000164946	0	0.88	0	0	0	0	3.85	2.24	0.85
ENSG00000164944	3289.52	3274.56	3199.16	2471.69	2002.33	2721.35	3285.26	3020.41	3135.89
ENSG00000272817	0	3.52	2.32	0	0	0	1.93	0.75	0
ENSG00000180221	1.29	1.76	2.32	4.15	1.06	1.03	0.96	0.75	3.39
ENSG00000267480	0	6.16	0	5.19	7.44	4.11	4.82	8.23	4.24
ENSG00000164949	2032.07	2028.58	2146.32	416.96	346.66	447.05	1284.82	1210.56	1220.13
ENSG00000242858	16.78	14.07	23.22	8.3	7.44	9.25	4.82	8.98	11.86
ENSG00000186106	311.14	298.97	277.43	444.97	459.38	491.24	591.37	525.22	483.81
ENSG00000186104	74.88	84.41	94.02	191.89	213.74	182.93	145.43	170.59	154.21
ENSG00000186105	1.29	0.88	0	1.04	3.19	1.03	0	0	1.69
ENSG00000126903	1414.96	1598.59	1402.24	1976.94	2498.92	2056.43	2161.28	2292.43	2214.02
ENSG00000281883	2.58	0	0	1.04	2.13	8.22	0.96	0.75	0
ENSG00000272812	6.46	18.47	17.41	19.71	22.33	18.5	12.52	13.47	13.56
ENSG00000281881	16.78	13.19	12.77	15.56	5.32	5.14	3.85	2.24	1.69
ENSG00000148950	234.97	232.14	233.32	173.22	205.23	142.85	400.66	400.28	351.63
ENSG00000106829	1050.89	922.4	901.94	1105.68	861.33	1161.3	1888.71	1750	1659.88
ENSG00000283031	7.75	4.4	4.64	17.63	8.51	20.55	4.82	2.24	1.69
ENSG00000245498	28.4	23.74	12.77	39.41	31.9	40.08	35.64	32.17	24.57
ENSG00000196083	457.02	413.28	494.5	420.07	354.1	485.07	806.14	742.95	790.54
ENSG00000257058	1.29	7.03	6.96	7.26	6.38	5.14	0	0.75	0.85
ENSG00000257052	1.29	1.76	0	8.3	1.06	2.06	9.63	5.99	9.32
ENSG00000267586	2.58	0.88	0	7.26	0	2.06	3.85	2.99	4.24
ENSG00000020129	2091.45	2389.1	2263.56	3535.88	2887.05	3317.41	2740.12	2685.98	2846.11
ENSG00000258633	2.58	0.88	1.16	1.04	1.06	3.08	3.85	1.5	0.85
ENSG00000258636	5.16	4.4	15.09	8.3	2.13	2.06	14.45	6.73	12.71
ENSG00000258634	160.09	137.17	140.46	254.12	279.67	249.73	290.87	276.08	270.29
ENSG00000267589	0	0.88	3.48	3.11	1.06	0	0.96	2.24	6.78
ENSG00000134255	761.7	765.88	790.5	920.01	931.51	989.67	1562.21	1470.93	1520.92
ENSG00000255741	1.29	1.76	1.16	1.04	2.13	3.08	1.93	0.75	0.85
ENSG00000180423	170.41	142.45	155.55	184.63	118.03	146.96	132.91	156.37	151.67
ENSG00000183889	2.58	2.64	2.32	0	5.32	1.03	0	1.5	0.85
ENSG00000279619	0	2.64	0	4.15	0	3.08	1.93	0	1.69
ENSG00000279930	0	0.88	1.16	2.07	2.13	3.08	4.82	1.5	2.54
ENSG00000155111	1021.2	935.59	942.57	630.63	400.89	695.75	1362.84	1118.53	1228.6
ENSG00000155115	2327.71	2321.39	2305.35	1499.82	1797.1	1443.92	1209.7	1446.24	1354
ENSG00000159479	1373.65	1426.25	1367.42	1398.17	1566.35	1328.82	1222.22	1369.17	1259.1
ENSG00000134253	175.58	170.59	215.91	310.13	327.52	305.23	171.44	139.16	145.74
ENSG00000279936	1.29	0	0	3.11	1.06	2.06	0	0.75	2.54
ENSG00000279611	10.33	14.95	11.61	37.34	44.66	41.11	9.63	15.71	12.71
ENSG00000103150	303.39	279.62	297.16	432.52	422.16	399.78	482.53	574.6	552.45
ENSG00000164050	1538.9	1504.51	1614.67	4368.77	4420.43	4417.05	1393.66	1364.69	1393.82
ENSG00000198730	3426.37	3105.74	3131.83	3448.76	2790.29	3744.94	3973.9	3489.53	3533.28
ENSG00000242140	1.29	6.16	2.32	4.15	4.25	1.03	2.89	2.99	0.85
ENSG00000164054	6941.82	7708.06	6962.47	8657.67	11265.36	8986.21	7122.39	8027.26	7508.01
ENSG00000198734	0	1.76	0	3.11	1.06	2.06	0.96	0	0
ENSG00000182685	78.75	57.16	65	211.59	320.07	170.6	145.43	185.55	170.31
ENSG00000198739	0	0	0	1.04	0	0	3.85	2.99	0
ENSG00000151474	3545.14	3557.7	3579.9	1437.59	960.22	1348.34	3198.57	2606.67	2741.89
ENSG00000161664	40.02	32.53	37.15	77.79	59.55	82.22	26.97	31.42	30.5
ENSG00000243431	14.2	9.67	15.09	29.04	18.08	21.58	5.78	5.99	8.47
ENSG00000083123	552.56	517.04	492.18	547.65	501.91	504.6	417.04	416.74	414.33
ENSG00000160539	34.86	35.17	23.22	66.38	70.18	51.38	31.78	44.14	44.91
ENSG00000254837	25.82	29.9	37.15	65.34	68.06	68.86	195.52	202.01	203.35
ENSG00000254838	6.46	5.28	4.64	6.22	3.19	10.28	35.64	17.21	19.49
ENSG00000167625	626.15	707.85	654.69	513.42	515.74	559.07	814.81	754.92	738.85
ENSG00000256091	0	0	1.16	2.07	2.13	0	1.93	0.75	0.85
ENSG00000256092	23.24	25.5	12.77	42.53	76.56	41.11	25.04	33.67	26.27
ENSG00000101246	1495	1588.04	1613.51	1679.26	2186.29	1534.36	825.41	965.16	960
ENSG00000154114	824.96	784.35	798.63	786.21	695.44	900.26	1356.1	1258.44	1347.22
ENSG00000092470	739.76	840.62	812.56	126.54	120.16	142.85	318.8	306.01	355.87
ENSG00000244425	0	2.64	3.48	8.3	2.13	15.42	1.93	0.75	0.85
ENSG00000086666	2647.88	2542.98	2507.32	1705.19	1773.7	1726.54	1771.21	1874.95	1792.91
ENSG00000177359	1.29	0.88	0	2.07	0	2.06	1.93	0.75	1.69
ENSG00000177352	765.58	855.57	767.29	605.74	647.59	573.46	655.9	724.99	668.53
ENSG00000237220	1.29	0	0	3.11	11.7	2.06	3.85	7.48	11.02
ENSG00000167085	2744.71	3195.43	2963.52	1880.48	2008.71	1720.37	2434.81	2700.19	2646.15
ENSG00000240163	2.58	0.88	1.16	5.19	2.13	1.03	1.93	0.75	0.85
ENSG00000167083	15.49	20.22	12.77	14.52	17.01	6.17	3.85	2.99	3.39
ENSG00000167080	0	0	3.48	3.11	5.32	8.22	8.67	5.24	6.78
ENSG00000167081	1293.6	1414.82	1363.94	686.64	691.19	677.25	1078.71	1116.29	1033.72
ENSG00000013523	511.24	511.76	457.35	880.6	809.23	971.18	772.44	710.03	793.08
ENSG00000180318	1.29	2.64	1.16	0	1.06	0	1.93	3.74	4.24
ENSG00000278396	11.62	11.43	12.77	10.37	12.76	8.22	21.19	22.45	20.34
ENSG00000196155	1396.89	1444.71	1511.36	1643.99	1632.27	1671.04	244.64	223.71	240.64
ENSG00000166974	1842.29	1926.58	1815.49	1962.42	1466.39	2043.07	1845.37	1666.2	1555.66
ENSG00000166979	55.51	65.07	51.08	26.97	35.09	39.05	26	29.93	23.72
ENSG00000163257	1137.39	1043.75	1066.77	942.83	840.06	861.21	1039.22	947.95	995.59
ENSG00000163251	69.72	68.59	88.22	47.71	51.04	41.11	149.29	122.7	131.33
ENSG00000257879	0	0	0	2.07	2.13	1.03	2.89	2.24	0
ENSG00000092295	15.49	26.38	17.41	92.31	103.15	72.97	75.12	75.57	83.04
ENSG00000179304	0	0	1.16	1.04	2.13	1.03	1.93	0.75	0.85
ENSG00000179300	55.51	57.16	65	16.6	21.27	17.47	200.33	175.82	194.88
ENSG00000257872	1.29	1.76	2.32	0	1.06	1.03	0.96	0.75	0.85
ENSG00000172757	33482.64	37861.49	33745.57	25395.29	30459.21	23777.89	23599.72	27396.22	24935.47
ENSG00000122359	10636.73	11497.91	10321.82	7955.48	8671.79	7705.69	3884.33	4195.06	3847.63
ENSG00000135245	231.09	285.78	249.57	146.25	193.53	180.88	2441.55	2712.16	2550.4
ENSG00000127191	649.38	813.37	713.89	547.65	580.6	467.6	478.68	597.05	599.9
ENSG00000047579	600.32	612	605.94	322.58	418.97	313.45	384.29	429.46	435.52
ENSG00000132964	834	849.42	888.01	525.87	494.47	558.04	1245.33	1304.08	1210.81
ENSG00000223806	0	0	0	3.11	3.19	5.14	3.85	3.74	5.08
ENSG00000271725	0	0	0	4.15	0	0	3.85	0.75	1.69
ENSG00000271727	1.29	4.4	2.32	2.07	1.06	2.06	5.78	8.98	6.78
ENSG00000207697	2.58	1.76	0	0	2.13	1.03	0.96	0.75	0
ENSG00000136448	5490.71	5653.99	5317.62	5236.92	4526.77	5240.24	7370.88	7344.91	7426.67
ENSG00000157181	831.42	780.83	863.63	929.35	886.85	1051.34	1546.8	1533.78	1453.98
ENSG00000157184	278.86	284.02	266.98	282.12	248.83	309.34	161.81	181.81	163.53
ENSG00000279555	0	1.76	0	3.11	2.13	4.11	0	1.5	0
ENSG00000136444	1088.33	1060.45	1048.2	1353.57	1632.27	1333.95	980.47	1108.81	1032.87
ENSG00000278601	1.29	0	1.16	6.22	3.19	1.03	0.96	0	0
ENSG00000278600	54.22	36.93	52.24	88.16	72.31	98.66	66.46	42.65	46.6
ENSG00000137714	1054.76	1060.45	1106.24	672.12	809.23	690.61	726.2	830.48	775.29
ENSG00000137713	2052.72	2044.4	2037.2	1461.44	1244.14	1421.31	1855.96	1592.88	1639.54
ENSG00000278607	0	0.88	3.48	2.07	2.13	3.08	0.96	0.75	2.54
ENSG00000137710	5929.66	5249.5	5280.47	3362.67	2357.49	3693.55	3805.35	3332.41	3430.76
ENSG00000268266	2.58	2.64	3.48	4.15	4.25	3.08	4.82	5.24	3.39
ENSG00000267793	2.58	1.76	4.64	10.37	5.32	10.28	3.85	3.74	5.08
ENSG00000166025	4938.16	4622.55	4726.77	3636.49	2428.74	4004.95	3096.48	2476.49	3064.72
ENSG00000166024	640.35	663.88	693	523.8	463.63	571.4	2040.89	2102.39	2153.86
ENSG00000268583	1.29	1.76	0	2.07	0	1.03	1.93	2.99	2.54
ENSG00000268581	2.58	4.4	4.64	1.04	0	0	0	0.75	0.85
ENSG00000130844	321.46	325.35	350.56	354.73	330.71	386.42	497.94	438.44	438.06
ENSG00000268584	6.46	8.79	10.45	7.26	4.25	10.28	13.48	7.48	14.4
ENSG00000122012	0	0.88	0	4.15	1.06	2.06	1.93	0.75	0.85
ENSG00000067167	14591.12	13345.34	13776.36	36427.16	37925.14	44441.85	29865.88	27864.58	28338.26
ENSG00000167889	517.7	595.3	542.09	407.63	423.22	409.02	528.76	527.47	505.84
ENSG00000065717	2.58	7.03	8.13	14.52	14.89	10.28	3.85	9.73	6.78
ENSG00000254065	1.29	1.76	1.16	0	0	0	0	1.5	4.24
ENSG00000204344	263.37	273.47	286.72	528.98	592.3	489.19	420.89	451.15	435.52
ENSG00000204348	290.48	341.17	315.74	494.75	605.06	472.74	425.71	499.04	478.73
ENSG00000196352	1469.18	1358.54	1339.56	1567.24	2027.85	1882.75	1769.28	1727.55	1673.44
ENSG00000184428	783.65	772.92	722.02	509.27	574.22	473.77	419.93	493.05	440.6
ENSG00000272969	1.29	2.64	2.32	5.19	8.51	2.06	3.85	5.24	3.39
ENSG00000272966	0	0	0	1.04	4.25	1.03	2.89	0	1.69
ENSG00000167880	2.58	0.88	0	3.11	1.06	2.06	0.96	0.75	0.85
ENSG00000141965	54.22	65.95	54.56	32.15	31.9	38.02	60.68	68.83	68.63
ENSG00000270184	3.87	7.03	11.61	32.15	10.63	14.39	5.78	8.23	5.08
ENSG00000214650	0	0.88	0	7.26	10.63	6.17	4.82	9.73	1.69
ENSG00000154767	1079.29	1017.37	1052.84	1260.22	948.53	1332.93	1817.44	1616.08	1844.59
ENSG00000234222	6.46	7.91	5.8	16.6	17.01	8.22	5.78	7.48	5.08
ENSG00000159733	182.03	231.26	239.12	442.89	473.2	431.63	340.95	357.63	342.31
ENSG00000214653	12.91	9.67	11.61	3.11	3.19	2.06	1.93	2.24	1.69
ENSG00000130150	1072.84	936.47	980.87	1074.56	888.98	1285.65	1436.04	1259.19	1264.19
ENSG00000274602	45.19	43.97	42.95	120.32	142.49	97.63	75.12	80.8	98.29
ENSG00000130158	720.39	766.76	823.01	1717.64	1572.73	1655.62	756.06	745.94	802.4
ENSG00000111371	10950.44	9937.12	10795.43	5597.88	4361.95	6208.33	13211.34	10842.67	12040.27
ENSG00000129244	0	3.52	2.32	12.45	11.7	13.36	7.71	10.47	3.39
ENSG00000129245	2172.79	2297.65	2047.65	2289.14	2232.02	2232.16	2578.32	2730.12	2877.46
ENSG00000240954	6.46	4.4	2.32	2.07	2.13	1.03	0	2.24	0.85
ENSG00000240950	24.53	33.41	31.34	26.97	14.89	23.64	18.3	26.93	27.96
ENSG00000120327	158.8	153	162.51	215.74	272.22	306.25	139.65	136.17	139.81
ENSG00000120324	32.28	33.41	33.66	113.06	129.73	104.83	37.56	31.42	33.05
ENSG00000171517	582.25	592.66	614.06	352.65	343.47	486.1	229.23	213.23	204.2
ENSG00000120328	6.46	8.79	8.13	11.41	2.13	10.28	2.89	1.5	0
ENSG00000135521	1007	914.49	861.31	569.43	585.92	521.04	805.18	931.49	803.25
ENSG00000135525	21.95	16.71	24.38	46.67	32.96	63.72	35.64	32.92	32.2
ENSG00000100239	2784.73	3005.49	2920.57	4079.39	4518.26	3786.05	2152.61	2300.66	2247.91
ENSG00000042445	1314.26	1406.02	1275.72	3062.91	3278.37	3540.43	2060.15	2127.83	2250.45
ENSG00000039319	1962.35	1693.56	1896.74	1688.59	1167.58	1945.44	1245.33	1029.5	1111.67
ENSG00000276931	16.78	25.5	22.06	11.41	3.19	4.11	13.48	7.48	10.17
ENSG00000267079	2.58	0.88	0	2.07	5.32	3.08	0	2.24	1.69
ENSG00000276934	1.29	1.76	3.48	0	0	2.06	2.89	0.75	1.69
ENSG00000273374	3.87	2.64	0	6.22	4.25	4.11	0	2.99	0.85
ENSG00000174928	153.63	147.72	145.1	170.1	235.01	152.1	104.98	129.44	126.25
ENSG00000273373	21.95	25.5	29.02	41.49	47.85	40.08	17.34	14.22	11.02
ENSG00000198373	1884.89	1970.54	1860.76	1427.21	1229.26	1384.31	1372.47	1403.59	1402.3
ENSG00000177302	963.1	1029.68	1060.97	866.08	647.59	818.05	1665.26	1469.43	1650.56
ENSG00000198478	277.57	263.79	236.8	461.56	398.76	545.71	496.98	436.94	482.97
ENSG00000135387	16088.71	16231.25	15971.43	12594.96	9586.29	13555.36	13250.83	11868.43	12172.45
ENSG00000111581	1958.48	1918.66	1982.64	763.39	676.3	759.47	1090.27	1106.56	1139.63
ENSG00000230216	10.33	14.07	13.93	20.74	12.76	11.3	3.85	1.5	6.78
ENSG00000136870	672.62	619.04	636.12	620.26	543.38	583.73	478.68	457.89	469.41
ENSG00000136872	0	0	0	2.07	3.19	3.08	3.85	4.49	0.85
ENSG00000136875	1887.47	2036.49	1902.55	1070.41	1002.76	1118.14	1700.9	1732.79	1758.17
ENSG00000136874	414.42	423.83	435.3	328.8	215.86	386.42	378.51	275.33	310.96
ENSG00000132554	0	0	0	2.07	1.06	3.08	0.96	0.75	0.85
ENSG00000136878	852.07	832.71	907.74	1861.81	2046.99	1760.45	1133.61	1199.34	1282.83
ENSG00000188211	509.95	456.36	518.88	252.04	64.87	251.79	306.28	162.36	215.22
ENSG00000264049	1.29	4.4	2.32	1.04	0	0	0.96	0.75	1.69
ENSG00000188219	3.87	7.03	1.16	3.11	4.25	2.06	2.89	2.24	2.54
ENSG00000183751	2288.98	2463.84	2293.74	1952.05	2229.89	1783.06	944.84	971.89	1002.37
ENSG00000215712	662.29	663	651.21	736.43	904.93	762.55	1733.64	1878.69	1789.52
ENSG00000215717	2699.53	2560.56	2560.72	2941.56	2965.74	3155.04	2682.33	2612.65	2652.08
ENSG00000089157	31502.21	35524.27	32670.67	22724.45	29015.15	22012.3	33695.31	41502.46	35585.3
ENSG00000213270	2.58	0.88	3.48	1.04	1.06	1.03	0	1.5	0
ENSG00000213277	2.58	0.88	2.32	6.22	5.32	8.22	1.93	1.5	0.85
ENSG00000089154	7793.9	7870.74	7980.49	7606.97	6631.18	7877.32	5353.11	4845.23	5525.3
ENSG00000105255	436.37	436.14	422.53	218.85	240.32	183.96	240.78	264.11	253.35
ENSG00000105254	2709.85	3073.2	2762.7	2995.49	3562.29	2617.55	2562.9	3048.1	2808.83
ENSG00000213275	1.29	2.64	3.48	9.33	6.38	5.14	2.89	2.24	0.85
ENSG00000250286	1.29	8.79	12.77	32.15	41.47	26.72	0.96	1.5	3.39
ENSG00000221916	7.75	9.67	6.96	5.19	10.63	7.19	4.82	6.73	5.93
ENSG00000221914	2496.84	2514.84	2506.16	2412.57	2127.81	2419.21	5109.44	5026.29	5094.02
ENSG00000219146	9.04	3.52	5.8	7.26	4.25	6.17	2.89	2.99	4.24
ENSG00000168140	4641.22	4886.35	5116.8	7542.66	10711.34	8115.74	4638.46	5125.05	4706.8
ENSG00000219149	1.29	2.64	1.16	3.11	1.06	1.03	0.96	0.75	0.85
ENSG00000128394	134.27	138.93	119.56	120.32	107.4	154.15	62.6	71.83	72.87
ENSG00000257913	2.58	4.4	11.61	10.37	1.06	9.25	3.85	2.24	3.39
ENSG00000133606	2684.03	2583.42	2410.98	2645.95	2700.96	2725.46	3772.6	3713.98	3867.12
ENSG00000146409	259.5	235.66	233.32	489.57	529.56	541.6	115.58	109.23	142.35
ENSG00000136122	244	249.73	262.34	64.31	54.23	51.38	56.83	47.14	51.69
ENSG00000030066	1731.26	1776.21	1836.38	1040.33	766.69	1141.77	1444.7	1315.31	1319.26
ENSG00000257727	78.75	75.62	81.26	171.14	186.09	140.79	44.3	50.88	48.3
ENSG00000100593	0	1.76	2.32	5.19	1.06	3.08	131.95	124.2	113.54
ENSG00000141759	2066.93	2319.63	2125.42	1960.35	2430.87	1893.02	2488.74	2926.14	2735.11
ENSG00000100592	228.51	231.26	211.27	451.19	337.09	470.69	526.84	454.9	455.01
ENSG00000214041	3.87	0	3.48	1.04	2.13	5.14	5.78	4.49	5.08
ENSG00000141753	28349.54	29839.51	26597.38	118893.39	166797.23	121987.96	34123.91	39091.06	36552.92
ENSG00000214045	1.29	6.16	2.32	6.22	3.19	2.06	3.85	3.74	4.24
ENSG00000100591	3962.14	4160.03	3810.9	3152.11	3544.22	3204.37	1942.65	2262.51	2129.29
ENSG00000214047	2.58	3.52	3.48	4.15	1.06	1.03	3.85	2.99	0.85
ENSG00000214046	1023.78	1142.23	1030.79	822.52	1195.23	859.16	1039.22	1236.75	1104.04
ENSG00000249617	2.58	1.76	3.48	5.19	2.13	1.03	1.93	0	1.69
ENSG00000112306	15945.41	16349.96	15444.42	13124.98	18173.01	12188.52	16304.93	20925.18	17481.69
ENSG00000242247	2748.58	2606.29	2538.67	2707.14	2585.06	2709.02	2343.31	2412.14	2299.6
ENSG00000074706	0	0.88	0	1.04	5.32	13.36	5.78	5.24	2.54
ENSG00000070087	10971.1	11535.72	10650.33	11963.29	12058.63	11365.33	11844.65	12826.1	11735.23
ENSG00000258033	6.46	5.28	8.13	7.26	1.06	3.08	10.59	8.23	5.93
ENSG00000112309	3.87	3.52	5.8	17.63	11.7	14.39	6.74	5.24	5.08
ENSG00000112308	7653.18	7101.34	7070.42	6144.49	5794.31	6070.62	2795.02	2689.72	2731.73
ENSG00000233170	20.66	27.26	23.22	12.45	17.01	19.53	15.41	17.96	20.34
ENSG00000233178	9.04	7.03	8.13	5.19	4.25	8.22	2.89	1.5	0.85
ENSG00000100599	1226.47	1436.8	1239.73	1015.44	883.66	963.98	1626.74	1602.61	1508.21
ENSG00000272834	0	2.64	0	3.11	1.06	8.22	0	1.5	8.47
ENSG00000076706	6287.27	6882.39	6285.72	5948.46	6800.26	6828.04	2450.22	2513.89	2637.67
ENSG00000267871	5.16	2.64	2.32	12.45	12.76	14.39	6.74	5.99	11.86
ENSG00000088325	6554.52	7046.82	6732.63	527.94	517.86	642.31	609.67	619.5	612.6
ENSG00000271447	3.87	2.64	2.32	8.3	12.76	6.17	0.96	1.5	0.85
ENSG00000166289	185.91	202.24	204.3	220.93	245.64	174.71	329.39	385.31	363.5
ENSG00000073067	0	1.76	0	1.04	3.19	2.06	2.89	2.24	1.69
ENSG00000229852	98.12	118.71	104.47	86.09	58.49	88.38	46.23	48.63	56.77
ENSG00000213719	22738.76	25693.54	22923.45	12078.42	16221.73	12249.15	8787.65	10570.33	9494.95
ENSG00000196860	1.29	2.64	3.48	0	2.13	0	2.89	2.99	4.24
ENSG00000213711	2.58	0.88	1.16	0	1.06	2.06	0	0	1.69
ENSG00000213713	90.37	68.59	75.45	65.34	25.52	73.99	73.2	56.86	66.09
ENSG00000213714	5.16	4.4	1.16	0	0	0	1.93	2.99	1.69
ENSG00000148660	1134.81	1160.69	1106.24	1586.95	1489.78	1660.76	872.6	866.4	826.13
ENSG00000213717	1.29	1.76	0	2.07	1.06	1.03	0.96	1.5	1.69
ENSG00000108984	68.42	73.86	65	12.45	12.76	10.28	3.85	3.74	9.32
ENSG00000150459	3653.59	3799.51	3348.9	5273.23	6537.61	5147.75	6328.77	6845.13	6597.15
ENSG00000150457	2686.62	2439.22	2581.62	3375.11	2338.35	3310.22	8711.57	7309	7420.74
ENSG00000144134	73.59	79.14	95.19	242.71	249.89	216.84	85.72	86.79	82.19
ENSG00000150455	127.81	121.35	102.15	86.09	47.85	88.38	157.95	125.69	135.57
ENSG00000144136	15648.47	15253.45	15248.25	9158.65	9688.38	10222.53	4634.61	4403.06	4656.81
ENSG00000054690	7.75	0.88	5.8	14.52	9.57	14.39	8.67	9.73	14.4
ENSG00000229589	3.87	3.52	6.96	15.56	8.51	10.28	8.67	12.72	13.56
ENSG00000229582	2.58	2.64	3.48	0	0	0	0	0	1.69
ENSG00000229585	1.29	0	0	3.11	3.19	2.06	0.96	2.24	7.63
ENSG00000229586	5.16	4.4	3.48	2.07	1.06	9.25	0.96	5.99	2.54
ENSG00000181359	24.53	31.66	29.02	22.82	25.52	18.5	34.67	29.93	30.5
ENSG00000203760	699.73	820.4	792.83	45.64	74.44	58.58	82.83	110.73	92.36
ENSG00000203761	77.46	83.53	91.7	112.02	108.46	119.21	76.09	69.58	83.88
